PM2.5,PM10,NO2,CO,O3,AQI,Temperature,Humidity,WindSpeed,SolarRadiation,Pressure
37.5,57.0,14.2,0.352,86.0,150.0,26.7,74,3.7,0.0,1010.6
37.6,56.5,13.7,0.355,76.0,148.0,26.4,76,3.4,0.0,1010.7
37.8,55.6,13.7,0.363,75.0,148.0,25.9,78,3.3,0.0,1011.0
37.8,54.7,13.6,0.368,74.0,148.0,25.1,82,3.6,0.0,1010.6
36.7,53.1,13.0,0.362,69.0,148.0,24.7,81,3.4,0.0,1010.3
35.9,51.9,12.4,0.352,63.0,146.0,24.4,81,3.7,0.0,1010.0
35.0,50.6,12.1,0.346,58.0,146.0,24.3,78,4.1,0.0,1009.6
31.8,46.0,12.1,0.345,54.0,146.0,24.2,75,4.1,0.0,1009.4
32.2,46.6,12.6,0.348,51.0,146.0,24.1,75,3.8,0.0,1009.5
32.7,47.1,14.3,0.367,47.0,146.0,23.8,79,3.8,0.0,1009.8
32.8,47.5,18.0,0.405,43.0,146.0,23.6,79,3.4,0.0,1010.2
34.9,50.3,23.0,0.458,39.0,146.0,23.6,79,3.1,8.0,1010.5
38.0,54.6,25.8,0.498,50.0,144.0,24.6,71,3.6,108.0,1011.0
42.0,60.5,24.6,0.513,90.0,144.0,26.6,62,4.1,272.0,1011.9
45.9,66.1,21.2,0.515,145.0,144.0,28.4,57,4.1,463.0,1012.3
47.3,68.0,18.0,0.51,193.0,144.0,29.9,51,3.3,637.0,1011.7
48.7,70.1,15.3,0.499,230.0,156.0,31.2,46,1.6,738.0,1010.8
48.0,69.2,12.8,0.482,259.0,166.0,31.5,45,5.4,670.0,1009.7
46.2,67.1,11.9,0.465,269.0,168.0,31.1,49,7.6,608.0,1009.3
43.7,64.0,14.0,0.449,249.0,162.0,30.0,55,8.4,501.0,1009.0
41.1,61.5,17.7,0.434,211.0,150.0,29.2,59,9.1,328.0,1009.3
46.9,69.8,21.2,0.452,188.0,144.0,28.6,68,9.1,138.0,1009.0
45.6,68.9,18.9,0.431,162.0,144.0,27.5,76,7.7,10.0,1009.7
41.9,64.5,15.6,0.404,126.0,144.0,27.1,78,6.2,0.0,1010.1
41.0,63.1,13.4,0.386,98.0,144.0,26.9,78,5.2,0.0,1011.1
41.3,62.9,13.2,0.391,86.0,144.0,26.6,76,4.3,0.0,1011.4
41.3,61.5,13.9,0.407,81.0,144.0,26.1,75,4.5,0.0,1011.7
41.1,59.8,14.4,0.413,77.0,144.0,25.8,75,4.8,0.0,1011.8
35.6,51.7,14.0,0.399,71.0,144.0,25.3,77,4.3,0.0,1011.3
33.2,48.1,13.2,0.375,66.0,144.0,24.9,79,4.1,0.0,1011.1
31.2,45.3,12.8,0.359,62.0,144.0,24.4,80,3.9,0.0,1010.7
30.6,44.5,12.7,0.353,58.0,144.0,24.0,81,3.8,0.0,1010.9
30.3,43.8,12.9,0.354,54.0,144.0,23.6,83,3.2,0.0,1011.1
32.5,46.9,15.1,0.393,50.0,144.0,23.3,84,3.8,0.0,1011.4
31.5,45.5,17.8,0.428,47.0,144.0,22.9,86,4.3,0.0,1011.8
32.7,47.1,21.3,0.476,43.0,144.0,22.8,85,4.1,11.0,1012.5
35.0,50.5,23.0,0.507,54.0,144.0,24.6,75,4.1,150.0,1013.4
38.0,54.7,21.0,0.507,90.0,144.0,27.0,60,6.1,356.0,1014.3
42.1,60.5,17.0,0.49,140.0,144.0,29.1,52,7.2,541.0,1014.2
42.1,60.5,13.7,0.47,180.0,144.0,30.7,47,5.4,676.0,1013.3
40.9,58.8,11.7,0.449,203.0,146.0,32.0,43,3.7,751.0,1012.1
39.2,56.6,10.3,0.426,216.0,152.0,32.9,39,1.1,755.0,1011.2
37.4,54.5,10.3,0.41,216.0,152.0,32.8,41,6.0,671.0,1010.7
35.0,52.7,12.5,0.405,196.0,144.0,31.9,47,9.2,498.0,1010.2
33.1,52.0,16.1,0.407,164.0,140.0,30.1,61,10.7,317.0,1009.8
39.9,62.2,17.5,0.405,132.0,140.0,29.9,64,8.9,129.0,1009.6
42.6,66.8,18.0,0.43,126.0,140.0,28.3,73,7.8,10.0,1009.9
45.1,70.3,18.6,0.462,118.0,140.0,27.4,74,7.9,0.0,1010.1
45.1,68.7,18.7,0.479,108.0,140.0,26.9,74,7.3,0.0,1010.5
41.8,61.9,17.9,0.465,96.0,140.0,26.5,75,6.5,0.0,1010.9
37.7,54.9,16.6,0.434,83.0,140.0,26.1,77,6.0,0.0,1011.2
31.2,44.9,15.4,0.408,73.0,140.0,25.7,77,4.4,0.0,1011.0
29.4,42.3,14.4,0.392,67.0,138.0,25.2,77,3.5,0.0,1010.8
28.8,41.4,13.6,0.38,64.0,138.0,24.7,79,2.6,0.0,1010.3
29.0,41.9,13.2,0.374,60.0,138.0,24.3,82,3.0,0.0,1010.0
28.8,41.6,13.2,0.373,55.0,138.0,23.8,84,3.8,0.0,1009.4
29.0,41.8,13.7,0.379,50.0,138.0,23.7,81,4.3,0.0,1009.2
27.2,39.1,12.8,0.379,48.0,138.0,23.8,82,4.4,0.0,1009.9
27.9,40.2,16.6,0.419,44.0,138.0,23.6,81,4.3,0.0,1010.3
30.4,43.8,21.6,0.473,40.0,138.0,23.6,80,4.3,10.0,1011.2
34.1,49.1,24.6,0.51,49.0,138.0,24.9,72,4.3,125.0,1011.5
38.6,55.6,23.3,0.51,81.0,138.0,27.2,60,6.7,308.0,1012.3
43.1,61.9,20.0,0.491,126.0,138.0,29.3,52,8.2,532.0,1012.0
41.9,60.3,17.4,0.48,170.0,138.0,30.6,49,6.3,672.0,1012.1
41.6,59.6,16.0,0.484,213.0,150.0,31.9,46,3.9,721.0,1010.6
42.3,60.8,15.5,0.496,254.0,164.0,32.7,41,1.0,678.0,1009.6
45.6,65.7,17.3,0.515,276.0,170.0,33.0,41,6.2,625.0,1008.8
48.9,70.8,24.2,0.552,268.0,168.0,31.7,51,9.2,511.0,1008.7
48.3,71.0,33.5,0.595,242.0,160.0,30.3,61,9.5,322.0,1008.7
43.4,65.2,33.4,0.552,182.0,140.0,29.5,71,7.8,136.0,1008.7
41.2,63.3,30.4,0.529,157.0,140.0,28.2,74,6.1,10.0,1009.4
40.9,63.3,26.2,0.498,123.0,140.0,27.8,75,4.6,0.0,1010.1
40.3,61.9,22.5,0.474,97.0,140.0,27.6,75,4.3,0.0,1010.8
40.6,60.8,20.0,0.471,87.0,140.0,27.4,76,3.8,0.0,1011.0
40.6,59.4,17.9,0.475,85.0,140.0,27.1,77,3.6,0.0,1010.8
35.4,51.1,15.8,0.466,84.0,140.0,26.4,80,2.6,0.0,1011.1
32.5,46.8,13.3,0.429,82.0,140.0,25.8,82,3.0,0.0,1010.6
29.3,42.3,10.8,0.378,81.0,140.0,25.3,85,3.2,0.0,1010.6
26.7,38.5,9.2,0.34,80.0,140.0,24.7,86,3.3,0.0,1010.2
25.1,36.3,8.5,0.32,77.0,140.0,24.1,87,3.9,0.0,1009.7
24.7,35.6,8.8,0.311,73.0,140.0,23.7,85,4.7,0.0,1009.2
24.3,35.0,10.0,0.323,71.0,140.0,23.5,87,3.6,0.0,1009.5
24.7,35.7,14.5,0.371,64.0,140.0,22.9,86,3.9,0.0,1010.4
27.2,39.2,20.5,0.437,56.0,138.0,22.7,83,4.3,11.0,1011.2
31.1,44.6,23.9,0.484,63.0,138.0,24.5,71,4.6,151.0,1011.8
34.8,50.1,22.0,0.496,99.0,138.0,27.2,57,5.6,357.0,1012.5
37.7,54.1,17.5,0.488,149.0,138.0,29.3,51,5.5,541.0,1012.4
37.8,54.4,13.7,0.473,187.0,140.0,30.8,48,4.9,677.0,1012.5
36.6,52.5,11.6,0.448,203.0,146.0,32.3,40,3.6,751.0,1011.2
33.9,48.9,10.2,0.416,207.0,148.0,32.9,37,5.9,751.0,1010.3
31.0,45.4,10.1,0.391,202.0,146.0,32.7,41,8.0,673.0,1009.2
28.5,42.8,12.4,0.383,183.0,140.0,32.1,45,9.2,526.0,1008.7
27.0,42.1,16.0,0.383,154.0,134.0,31.1,51,9.5,340.0,1008.9
34.2,53.4,19.1,0.394,128.0,134.0,30.3,59,7.4,141.0,1009.2
35.4,55.5,17.7,0.391,126.0,132.0,28.5,68,6.4,10.0,1009.7
37.7,58.2,15.7,0.388,122.0,132.0,27.7,69,5.5,0.0,1010.3
35.6,53.7,14.0,0.382,118.0,132.0,27.0,69,5.2,0.0,1011.0
33.6,50.1,12.8,0.372,113.0,132.0,26.3,70,4.6,0.0,1011.1
31.9,47.1,11.8,0.36,107.0,132.0,25.7,71,4.5,0.0,1010.9
30.7,45.1,11.1,0.354,101.0,130.0,24.9,74,3.6,0.0,1011.5
30.9,44.9,10.7,0.358,95.0,130.0,24.4,75,3.6,0.0,1011.1
30.2,43.7,10.5,0.367,88.0,130.0,24.0,76,3.7,0.0,1010.5
31.1,44.8,10.4,0.376,82.0,130.0,23.7,76,3.8,0.0,1009.9
32.1,46.3,10.1,0.381,77.0,130.0,23.3,77,4.0,0.0,1009.2
32.9,47.5,9.9,0.385,73.0,130.0,22.8,79,4.1,0.0,1009.2
33.3,48.0,10.6,0.402,70.0,132.0,22.9,82,3.9,0.0,1009.6
33.9,48.9,14.1,0.434,67.0,132.0,22.3,84,4.1,0.0,1010.4
36.0,51.8,18.7,0.477,64.0,132.0,21.9,85,4.1,10.0,1011.1
38.5,55.5,21.2,0.501,73.0,134.0,23.5,76,3.9,151.0,1011.9
39.6,56.9,19.5,0.488,105.0,134.0,26.0,62,4.2,359.0,1012.6
39.7,57.3,15.6,0.455,148.0,134.0,28.2,52,4.8,547.0,1012.4
37.8,54.6,12.3,0.424,181.0,138.0,30.2,43,5.4,683.0,1011.7
36.6,52.9,10.4,0.402,196.0,144.0,31.1,39,6.7,755.0,1010.5
34.3,50.3,9.1,0.382,200.0,146.0,31.4,38,8.4,749.0,1009.4
31.8,47.8,8.7,0.365,196.0,144.0,31.0,38,10.1,670.0,1008.7
29.8,46.6,9.7,0.352,180.0,138.0,30.2,42,11.7,531.0,1008.3
28.3,45.6,11.6,0.343,156.0,134.0,29.1,48,11.5,359.0,1008.5
36.1,58.3,13.2,0.336,143.0,134.0,28.1,58,10.2,156.0,1008.6
37.1,60.1,12.9,0.341,142.0,134.0,26.7,61,7.7,12.0,1009.1
38.5,61.7,12.5,0.349,140.0,134.0,26.1,62,6.0,0.0,1009.9
40.3,63.3,12.2,0.362,137.0,134.0,25.6,62,5.2,0.0,1010.4
41.3,64.0,12.3,0.382,132.0,134.0,25.0,64,4.4,0.0,1010.9
42.5,64.5,12.5,0.406,125.0,136.0,24.3,67,3.6,0.0,1010.7
45.1,67.1,12.8,0.429,118.0,136.0,23.8,70,3.7,0.0,1010.6
45.2,66.4,13.2,0.451,109.0,138.0,23.1,72,3.6,0.0,1010.2
46.4,67.5,13.7,0.471,98.0,138.0,22.5,73,3.3,0.0,1010.0
46.7,67.8,14.0,0.482,90.0,140.0,22.1,75,3.2,0.0,1009.9
46.2,67.1,13.3,0.474,85.0,140.0,21.9,77,2.7,0.0,1009.6
45.2,65.4,12.4,0.457,81.0,142.0,21.9,78,3.1,0.0,1009.9
43.3,62.9,12.9,0.45,78.0,142.0,22.3,81,3.2,0.0,1010.3
42.5,61.5,16.8,0.476,72.0,142.0,22.0,81,3.3,0.0,1010.9
43.7,63.1,22.2,0.513,66.0,144.0,21.7,82,3.4,9.0,1011.4
46.1,66.6,25.4,0.538,77.0,144.0,23.2,70,3.4,143.0,1012.1
48.1,69.4,24.6,0.541,116.0,144.0,25.6,58,3.7,354.0,1013.0
50.3,72.6,21.6,0.533,172.0,144.0,27.7,54,3.2,540.0,1013.1
50.2,72.4,18.9,0.529,224.0,154.0,28.9,54,1.6,677.0,1012.3
51.6,74.5,16.8,0.538,274.0,170.0,30.4,47,2.0,749.0,1011.1
54.1,78.5,14.8,0.551,320.0,182.0,30.9,46,6.0,754.0,1010.0
54.8,79.9,14.1,0.552,339.0,188.0,30.7,48,8.3,686.0,1009.4
52.6,77.3,15.9,0.531,314.0,182.0,29.9,51,9.7,535.0,1009.0
47.8,71.7,18.9,0.499,262.0,166.0,28.9,52,9.7,348.0,1009.1
43.2,69.2,18.7,0.423,192.0,154.0,28.2,57,9.2,149.0,1009.4
39.5,68.0,16.9,0.423,183.0,154.0,27.0,66,7.4,11.0,1010.2
37.5,69.2,14.5,0.424,169.0,154.0,26.6,72,6.2,0.0,1010.9
37.6,71.9,12.6,0.431,157.0,154.0,26.4,73,5.3,0.0,1011.4
39.2,76.8,11.9,0.449,148.0,154.0,26.1,75,5.2,0.0,1011.8
43.3,79.9,11.8,0.474,140.0,154.0,25.8,75,4.3,0.0,1012.0
45.3,82.0,12.0,0.493,131.0,154.0,25.5,77,3.6,0.0,1012.0
48.3,80.8,12.4,0.5,119.0,154.0,25.2,77,3.6,0.0,1011.7
50.3,73.3,13.0,0.501,105.0,154.0,24.8,78,3.3,0.0,1011.5
50.4,73.3,14.0,0.508,93.0,154.0,24.3,79,3.6,0.0,1011.2
50.3,74.5,15.1,0.523,83.0,154.0,23.9,79,3.7,0.0,1010.9
50.2,75.9,16.5,0.543,74.0,154.0,23.7,79,3.4,0.0,1010.6
49.8,77.3,20.2,0.589,62.0,154.0,23.8,79,3.7,0.0,1011.3
49.5,78.0,25.2,0.635,55.0,156.0,23.6,78,3.8,0.0,1011.8
50.8,79.4,31.8,0.695,46.0,156.0,23.4,74,4.0,9.0,1012.6
53.0,81.0,35.1,0.721,55.0,156.0,24.6,65,4.0,135.0,1013.1
53.9,78.2,31.9,0.681,95.0,156.0,27.1,49,6.7,333.0,1013.9
50.4,74.3,25.3,0.607,153.0,156.0,29.3,41,9.4,524.0,1013.8
46.1,64.7,19.9,0.54,200.0,156.0,30.6,39,10.2,674.0,1013.5
43.2,56.6,16.3,0.486,226.0,156.0,32.0,37,8.9,751.0,1012.0
45.9,56.9,13.9,0.44,241.0,160.0,32.8,33,6.6,754.0,1010.8
50.4,59.6,15.1,0.432,253.0,164.0,33.0,32,4.0,680.0,1010.1
53.8,65.7,23.6,0.494,265.0,168.0,32.2,38,6.8,527.0,1009.9
57.4,72.9,35.6,0.594,273.0,170.0,30.3,50,9.3,348.0,1010.0
58.7,87.5,38.2,0.595,253.0,164.0,29.5,56,7.7,146.0,1010.3
56.8,92.7,33.3,0.596,243.0,160.0,27.5,72,6.8,11.0,1011.1
53.3,93.6,26.4,0.594,228.0,158.0,26.6,77,5.3,0.0,1011.9
50.5,88.7,20.4,0.576,212.0,160.0,26.2,75,5.0,0.0,1012.5
48.0,81.0,16.0,0.523,196.0,160.0,26.1,75,4.7,0.0,1012.8
46.1,74.7,12.6,0.453,178.0,160.0,26.0,74,4.8,0.0,1012.9
45.1,69.6,10.3,0.406,160.0,160.0,26.0,73,4.3,0.0,1013.0
43.2,66.4,9.6,0.399,140.0,160.0,25.6,71,4.7,0.0,1012.4
43.0,64.7,10.2,0.414,119.0,160.0,25.3,68,4.9,0.0,1012.3
40.9,65.9,11.4,0.44,100.0,160.0,25.0,68,4.3,0.0,1011.9
41.3,66.4,13.1,0.474,82.0,160.0,24.7,68,3.9,0.0,1011.7
41.1,70.5,15.5,0.518,67.0,158.0,24.5,66,3.7,0.0,1011.6
43.1,74.5,22.0,0.589,49.0,158.0,24.2,68,3.3,0.0,1012.5
45.3,75.4,27.1,0.633,46.0,158.0,24.0,66,3.3,0.0,1013.1
48.8,76.6,33.8,0.691,43.0,158.0,23.5,65,3.5,8.0,1013.5
52.6,77.8,37.0,0.712,56.0,158.0,24.4,61,3.9,145.0,1014.0
54.0,73.8,33.2,0.663,100.0,158.0,27.1,48,7.0,349.0,1014.4
51.1,68.0,25.7,0.577,160.0,158.0,29.2,41,9.4,541.0,1014.4
47.8,57.9,19.6,0.501,206.0,158.0,30.2,37,8.6,679.0,1014.3
41.8,51.7,15.9,0.446,225.0,158.0,31.1,37,7.0,751.0,1013.1
40.0,48.4,13.6,0.401,231.0,158.0,31.7,35,4.3,750.0,1012.1
43.8,50.1,14.2,0.386,234.0,158.0,31.9,35,2.7,622.0,1011.3
47.6,54.5,20.4,0.42,240.0,160.0,31.4,38,5.7,466.0,1010.8
49.6,60.5,29.5,0.484,243.0,160.0,30.3,46,6.2,329.0,1010.7
48.1,72.2,30.9,0.454,215.0,156.0,30.2,46,6.6,146.0,1010.9
50.5,75.9,28.5,0.463,204.0,154.0,28.1,60,7.7,11.0,1011.7
50.3,75.9,25.0,0.473,189.0,154.0,26.9,72,7.8,0.0,1012.4
48.4,73.8,21.3,0.468,177.0,154.0,26.4,72,7.9,0.0,1012.9
45.4,70.3,17.1,0.43,174.0,154.0,26.4,69,7.4,0.0,1013.0
43.2,68.5,12.6,0.376,174.0,154.0,26.4,67,6.5,0.0,1013.2
41.9,67.3,9.5,0.338,169.0,154.0,25.4,69,4.7,0.0,1013.5
40.9,65.2,8.7,0.332,156.0,154.0,24.9,72,4.6,0.0,1013.0
41.0,64.0,9.3,0.342,137.0,154.0,24.0,75,4.3,0.0,1012.8
41.3,63.6,10.2,0.358,120.0,154.0,23.4,76,4.5,0.0,1012.4
41.6,63.1,10.5,0.374,104.0,154.0,23.0,76,4.4,0.0,1011.9
43.3,64.7,11.1,0.394,88.0,154.0,22.6,75,4.6,0.0,1011.5
41.1,62.2,11.2,0.395,90.0,154.0,22.6,75,4.9,0.0,1012.2
43.2,64.3,16.1,0.444,77.0,154.0,22.3,72,4.8,0.0,1012.5
42.8,63.3,22.7,0.512,61.0,154.0,22.0,70,5.0,8.0,1013.2
47.4,69.4,26.9,0.559,65.0,152.0,23.7,61,5.0,143.0,1014.0
51.2,75.0,26.2,0.567,105.0,152.0,26.3,48,7.2,352.0,1014.8
53.6,78.5,23.1,0.555,165.0,152.0,28.7,40,8.9,543.0,1014.7
53.1,78.2,20.2,0.535,214.0,152.0,29.9,38,6.5,682.0,1014.4
52.2,77.3,18.0,0.506,244.0,162.0,30.9,32,4.8,758.0,1013.0
50.1,74.7,16.1,0.47,264.0,166.0,31.4,31,3.3,761.0,1011.6
50.8,75.7,15.6,0.446,272.0,170.0,31.5,32,5.6,683.0,1010.9
51.6,77.3,18.0,0.45,266.0,168.0,31.1,36,8.8,545.0,1010.4
51.7,77.8,21.9,0.467,248.0,162.0,30.1,43,10.2,357.0,1010.8
46.4,70.3,20.1,0.408,171.0,154.0,29.6,45,7.8,151.0,1010.5
47.0,71.2,18.9,0.41,155.0,154.0,27.7,58,7.3,12.0,1011.2
48.9,74.3,17.1,0.412,133.0,154.0,26.6,65,6.3,0.0,1011.8
51.8,78.7,15.4,0.41,116.0,154.0,26.1,64,7.3,0.0,1012.5
52.6,79.6,13.8,0.401,108.0,154.0,25.7,62,7.0,0.0,1012.7
50.8,75.7,12.2,0.389,104.0,156.0,25.3,63,6.2,0.0,1012.3
46.9,69.6,10.9,0.377,100.0,156.0,24.5,66,4.8,0.0,1012.4
43.1,63.8,9.8,0.366,94.0,156.0,23.9,68,3.9,0.0,1011.9
40.4,60.1,8.9,0.356,88.0,156.0,23.4,70,3.5,0.0,1011.6
38.8,57.6,8.5,0.353,82.0,156.0,22.8,71,4.5,0.0,1011.2
38.3,57.2,8.4,0.357,75.0,156.0,22.5,69,4.9,0.0,1011.1
38.6,57.7,8.8,0.368,69.0,156.0,22.2,68,5.1,0.0,1011.0
36.9,55.2,9.7,0.386,64.0,156.0,22.2,69,5.4,0.0,1011.2
37.8,56.7,13.3,0.417,59.0,156.0,21.9,70,4.7,0.0,1011.3
40.3,60.3,18.2,0.46,53.0,154.0,22.0,68,4.6,7.0,1011.8
43.3,64.7,21.1,0.49,59.0,154.0,23.5,61,5.1,109.0,1012.9
46.0,68.5,20.2,0.496,85.0,154.0,25.7,50,7.2,258.0,1013.7
48.2,71.7,17.4,0.489,122.0,154.0,27.8,45,8.7,421.0,1013.7
51.7,77.1,15.0,0.48,154.0,154.0,29.5,40,8.5,573.0,1012.6
51.8,77.5,12.8,0.465,179.0,154.0,30.5,40,7.8,659.0,1011.7
53.1,79.4,11.0,0.447,199.0,154.0,31.2,40,5.7,651.0,1010.6
54.2,81.0,12.4,0.447,206.0,154.0,31.7,40,3.4,521.0,1010.0
55.2,82.4,20.2,0.485,194.0,154.0,32.1,38,2.3,459.0,1009.4
56.0,83.8,31.1,0.541,169.0,154.0,32.0,37,4.0,310.0,1009.3
63.8,95.5,43.2,0.602,132.0,154.0,31.1,44,5.5,136.0,1009.6
61.5,92.2,39.8,0.584,118.0,156.0,29.1,56,5.8,11.0,1010.3
59.5,89.2,34.9,0.557,98.0,156.0,27.7,64,6.1,0.0,1011.2
56.9,85.2,30.1,0.53,84.0,158.0,27.0,66,5.7,0.0,1012.0
54.0,81.0,25.6,0.502,81.0,158.0,26.5,66,5.9,0.0,1012.4
53.4,80.1,21.1,0.474,82.0,158.0,25.9,66,5.4,0.0,1012.2
53.9,80.8,17.9,0.453,82.0,158.0,25.4,70,4.0,0.0,1012.3
54.0,81.0,16.7,0.448,76.0,158.0,24.7,71,3.4,0.0,1011.9
53.1,79.9,16.7,0.451,67.0,160.0,24.1,72,4.0,0.0,1011.5
53.1,79.9,16.3,0.448,61.0,160.0,23.7,72,4.6,0.0,1011.1
50.6,76.1,14.4,0.426,59.0,160.0,23.6,69,4.8,0.0,1010.8
48.4,72.9,12.2,0.397,58.0,162.0,23.7,66,5.1,0.0,1010.9
46.3,69.8,11.6,0.383,58.0,162.0,23.9,62,5.4,0.0,1011.7
45.4,68.5,14.3,0.399,54.0,164.0,23.9,60,5.9,0.0,1011.9
46.1,69.4,18.5,0.43,50.0,164.0,24.1,58,5.9,6.0,1012.4
47.4,71.0,20.9,0.45,55.0,164.0,25.2,54,7.1,87.0,1013.3
49.0,73.6,19.3,0.446,77.0,164.0,26.7,50,8.9,202.0,1014.0
49.2,74.0,15.9,0.432,107.0,164.0,28.2,45,10.7,345.0,1014.3
49.5,74.5,13.9,0.424,133.0,164.0,29.6,42,10.4,506.0,1014.0
50.2,75.4,13.8,0.423,152.0,164.0,30.6,42,9.5,582.0,1012.7
51.1,76.8,15.1,0.429,167.0,164.0,31.4,41,7.4,590.0,1011.3
53.4,80.1,19.6,0.454,170.0,164.0,31.9,40,6.1,501.0,1010.3
57.3,85.4,31.2,0.522,154.0,164.0,32.0,39,5.6,368.0,1009.8
59.6,88.7,46.1,0.609,126.0,164.0,31.7,40,6.1,217.0,1009.7
70.3,105.5,50.5,0.61,94.0,164.0,30.9,42,5.2,87.0,1010.6
68.9,103.1,45.5,0.585,87.0,164.0,29.7,47,4.3,8.0,1011.6
66.8,100.4,38.6,0.548,76.0,166.0,28.7,52,4.3,0.0,1012.5
65.0,97.6,32.4,0.515,69.0,166.0,28.0,54,4.2,0.0,1013.2
63.3,95.0,28.2,0.49,66.0,166.0,27.3,54,4.8,0.0,1013.3
61.2,92.2,24.9,0.468,67.0,168.0,26.8,55,5.6,0.0,1013.0
58.9,88.7,21.5,0.443,68.0,168.0,26.3,54,5.7,0.0,1013.1
56.0,84.5,17.6,0.411,71.0,168.0,25.8,56,4.9,0.0,1012.8
53.7,81.3,13.7,0.377,76.0,168.0,25.4,57,4.6,0.0,1012.7
51.6,78.0,10.8,0.351,79.0,168.0,25.1,58,4.8,0.0,1012.5
50.2,75.9,9.1,0.336,80.0,168.0,24.9,58,4.8,0.0,1012.5
49.2,74.3,8.4,0.33,79.0,168.0,24.8,58,5.0,0.0,1012.1
46.2,69.8,9.8,0.347,72.0,168.0,25.0,56,6.5,0.0,1012.0
46.8,70.5,13.3,0.373,66.0,168.0,24.7,56,5.9,0.0,1012.5
48.4,72.9,18.1,0.409,59.0,168.0,24.6,57,6.0,4.0,1013.3
50.5,75.7,21.1,0.436,62.0,168.0,25.3,54,7.1,88.0,1014.1
52.4,78.2,20.6,0.445,82.0,168.0,27.0,49,8.1,282.0,1014.9
54.0,80.6,18.4,0.444,112.0,168.0,28.7,43,10.3,479.0,1015.1
54.4,81.3,16.4,0.441,140.0,168.0,29.8,41,9.2,633.0,1014.7
54.5,81.7,14.5,0.432,167.0,170.0,30.9,40,7.7,686.0,1013.5
54.7,82.2,12.8,0.42,192.0,170.0,31.6,39,5.5,662.0,1012.2
58.3,87.5,14.1,0.426,206.0,170.0,32.2,38,4.1,630.0,1011.4
60.1,90.1,21.2,0.469,202.0,170.0,32.4,38,4.3,525.0,1011.1
59.0,88.7,31.3,0.53,185.0,170.0,32.0,38,5.4,357.0,1011.0
62.2,93.4,36.0,0.549,173.0,170.0,31.2,41,3.6,157.0,1011.6
60.8,91.7,35.1,0.546,148.0,170.0,29.6,50,4.2,13.0,1012.0
58.6,88.7,34.1,0.544,114.0,170.0,28.1,61,4.9,0.0,1013.0
53.7,81.3,34.7,0.555,85.0,168.0,26.9,69,5.0,0.0,1013.4
53.9,81.3,39.5,0.599,66.0,168.0,26.3,71,4.2,0.0,1013.8
58.9,88.0,46.0,0.657,51.0,168.0,25.8,73,3.6,0.0,1013.9
62.6,93.1,48.3,0.677,43.0,168.0,25.3,70,3.4,0.0,1014.1
59.6,88.9,42.5,0.628,43.0,168.0,24.9,67,4.1,0.0,1013.6
54.7,81.7,32.6,0.542,49.0,168.0,24.7,62,4.2,0.0,1013.3
48.8,73.1,24.4,0.467,54.0,168.0,24.4,61,3.7,0.0,1012.7
43.9,65.9,19.7,0.416,56.0,168.0,24.1,60,3.9,0.0,1012.3
39.5,59.4,16.6,0.376,56.0,168.0,23.7,61,3.9,0.0,1012.2
33.9,51.2,14.5,0.34,59.0,166.0,23.3,58,4.2,0.0,1012.9
32.2,48.7,18.2,0.37,53.0,166.0,23.0,57,4.2,0.0,1013.3
32.6,49.0,23.2,0.411,47.0,164.0,22.7,57,4.3,6.0,1013.4
33.8,50.6,26.2,0.44,51.0,164.0,23.7,53,4.3,98.0,1013.8
35.7,53.6,25.1,0.446,74.0,162.0,25.8,42,6.6,260.0,1014.3
38.6,57.9,22.0,0.44,109.0,162.0,27.6,34,8.3,393.0,1014.5
40.3,60.3,19.3,0.433,139.0,160.0,29.3,32,7.6,536.0,1014.6
40.2,60.3,17.6,0.426,163.0,160.0,30.5,31,6.2,710.0,1013.9
40.4,60.8,16.5,0.417,184.0,158.0,31.5,31,3.0,723.0,1012.9
40.5,61.0,16.8,0.413,194.0,158.0,32.3,29,1.3,661.0,1012.1
40.4,61.0,19.7,0.417,189.0,156.0,32.1,31,4.9,540.0,1011.4
39.7,60.3,24.1,0.425,173.0,154.0,30.8,40,7.6,365.0,1011.5
39.7,60.5,27.8,0.438,155.0,154.0,29.9,46,5.9,160.0,1011.1
41.0,62.4,30.4,0.459,135.0,152.0,27.7,61,6.1,13.0,1011.8
41.8,63.8,32.4,0.485,112.0,150.0,26.5,70,5.4,0.0,1012.7
41.2,63.3,32.9,0.502,95.0,150.0,25.9,71,5.1,0.0,1013.1
39.2,60.3,30.6,0.499,88.0,148.0,25.8,67,4.2,0.0,1013.3
38.6,59.1,26.8,0.488,87.0,148.0,25.5,65,3.7,0.0,1012.8
39.5,59.8,24.8,0.489,83.0,146.0,25.1,68,3.3,0.0,1013.2
41.2,61.9,26.4,0.517,72.0,146.0,24.4,70,3.3,0.0,1012.5
43.7,65.0,29.8,0.559,59.0,144.0,23.7,72,3.4,0.0,1012.3
46.2,68.5,32.9,0.593,47.0,144.0,23.2,73,3.1,0.0,1011.8
48.2,71.0,34.9,0.611,37.0,142.0,22.9,72,3.6,0.0,1011.5
47.8,70.5,36.5,0.622,27.0,144.0,22.8,69,3.9,0.0,1011.1
43.5,64.5,30.7,0.58,31.0,144.0,23.4,62,3.9,0.0,1011.4
40.5,60.1,34.0,0.606,27.0,144.0,23.4,60,4.0,0.0,1011.4
39.9,59.3,38.4,0.641,24.0,144.0,23.5,57,3.7,3.0,1012.2
